name,price,cuisine,reviews,Location url,location,no. of reviews,City
Punjabi Dhaba,?50 for one,North Indian,-,https://www.zomato.com/jalandhar/punjabi-dhaba-shastri-nagar/order,Shastri Nagar,15,Jalandhar
Swad Punjab Da,?50 for one,North Indian,3.2,https://www.zomato.com/jalandhar/swad-punjab-da-model-house/order,Model House,170,Jalandhar
Brewbakes,?50 for one,Beverages,3.2,https://www.zomato.com/jalandhar/brewbakes-1-model-town/order,Model Town,46,Jalandhar
Brewbakes,?50 for one,Continental,3.2,https://www.zomato.com/jalandhar/brewbakes-1-model-town/order,Model Town,46,Jalandhar
Brewbakes,?50 for one,Fast Food,3.2,https://www.zomato.com/jalandhar/brewbakes-1-model-town/order,Model Town,46,Jalandhar
Brewbakes,?50 for one,Pizza,3.2,https://www.zomato.com/jalandhar/brewbakes-1-model-town/order,Model Town,46,Jalandhar
Brewbakes,?50 for one,Burger,3.2,https://www.zomato.com/jalandhar/brewbakes-1-model-town/order,Model Town,46,Jalandhar
Brewbakes,?50 for one,Desserts,3.2,https://www.zomato.com/jalandhar/brewbakes-1-model-town/order,Model Town,46,Jalandhar
Punjabi Rasoi,?50 for one,Fast Food,3.5,https://www.zomato.com/jalandhar/punjabi-rasoi-gt-road/order,GT Road,359,Jalandhar
Punjabi Rasoi,?50 for one,Burger,3.5,https://www.zomato.com/jalandhar/punjabi-rasoi-gt-road/order,GT Road,359,Jalandhar
Punjabi Rasoi,?50 for one,Pizza,3.5,https://www.zomato.com/jalandhar/punjabi-rasoi-gt-road/order,GT Road,359,Jalandhar
Punjabi Rasoi,?50 for one,Sandwich,3.5,https://www.zomato.com/jalandhar/punjabi-rasoi-gt-road/order,GT Road,359,Jalandhar
Punjabi Rasoi,?50 for one,Chinese,3.5,https://www.zomato.com/jalandhar/punjabi-rasoi-gt-road/order,GT Road,359,Jalandhar
Punjabi Rasoi,?50 for one,Beverages,3.5,https://www.zomato.com/jalandhar/punjabi-rasoi-gt-road/order,GT Road,359,Jalandhar
Delicious Cake Hub,?50 for one,Bakery,3.6,https://www.zomato.com/jalandhar/delicious-cake-hub-transport-nagar/order,Transport Nagar,703,Jalandhar
Delicious Cake Hub,?50 for one,Fast Food,3.6,https://www.zomato.com/jalandhar/delicious-cake-hub-transport-nagar/order,Transport Nagar,703,Jalandhar
Ashirwad Vaishno Dhaba,?50 for one,North Indian,3.7,https://www.zomato.com/jalandhar/ashirwad-vaishno-dhaba-adarsh-nagar/order,Adarsh Nagar,82,Jalandhar
Ashirwad Vaishno Dhaba,?50 for one,Fast Food,3.7,https://www.zomato.com/jalandhar/ashirwad-vaishno-dhaba-adarsh-nagar/order,Adarsh Nagar,82,Jalandhar
Ajit Sweets,?50 for one,Mithai,3.8,https://www.zomato.com/jalandhar/ajit-sweets-model-town/order,Model Town,560,Jalandhar
Ajit Sweets,?50 for one,Street Food,3.8,https://www.zomato.com/jalandhar/ajit-sweets-model-town/order,Model Town,560,Jalandhar
Ajit Sweets,?50 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/ajit-sweets-model-town/order,Model Town,560,Jalandhar
Ajit Sweets,?50 for one,Chinese,3.8,https://www.zomato.com/jalandhar/ajit-sweets-model-town/order,Model Town,560,Jalandhar
Ministry Of Dreams-M.O.D,?50 for one,North Indian,3.7,https://www.zomato.com/jalandhar/ministry-of-dreams-m-o-d-model-town/order,Model Town,92,Jalandhar
Ministry Of Dreams-M.O.D,?50 for one,Finger Food,3.7,https://www.zomato.com/jalandhar/ministry-of-dreams-m-o-d-model-town/order,Model Town,92,Jalandhar
Ministry Of Dreams-M.O.D,?50 for one,American,3.7,https://www.zomato.com/jalandhar/ministry-of-dreams-m-o-d-model-town/order,Model Town,92,Jalandhar
The Glassy Junction,?50 for one,North Indian,4.4,https://www.zomato.com/jalandhar/the-glassy-junction-shastri-nagar/order,Shastri Nagar,411,Jalandhar
The Glassy Junction,?50 for one,Mughlai,4.4,https://www.zomato.com/jalandhar/the-glassy-junction-shastri-nagar/order,Shastri Nagar,411,Jalandhar
The Glassy Junction,?50 for one,Fast Food,4.4,https://www.zomato.com/jalandhar/the-glassy-junction-shastri-nagar/order,Shastri Nagar,411,Jalandhar
The Glassy Junction,?50 for one,Chinese,4.4,https://www.zomato.com/jalandhar/the-glassy-junction-shastri-nagar/order,Shastri Nagar,411,Jalandhar
Gourmet Ice Cream Cakes By Baskin Robbins,?50 for one,Bakery,4,https://www.zomato.com/jalandhar/gourmet-ice-cream-cakes-by-baskin-robbins-model-town/order,Model Town,10,Jalandhar
Gourmet Ice Cream Cakes By Baskin Robbins,?50 for one,Desserts,4,https://www.zomato.com/jalandhar/gourmet-ice-cream-cakes-by-baskin-robbins-model-town/order,Model Town,10,Jalandhar
Gourmet Ice Cream Cakes By Baskin Robbins,?50 for one,Ice Cream,4,https://www.zomato.com/jalandhar/gourmet-ice-cream-cakes-by-baskin-robbins-model-town/order,Model Town,10,Jalandhar
Super Cremica Sweets,?50 for one,Mithai,4.3,https://www.zomato.com/jalandhar/super-cremica-sweets-1-model-house/order,Model House,82,Jalandhar
Super Cremica Sweets,?50 for one,Ice Cream,4.3,https://www.zomato.com/jalandhar/super-cremica-sweets-1-model-house/order,Model House,82,Jalandhar
Super Cremica Sweets,?50 for one,Desserts,4.3,https://www.zomato.com/jalandhar/super-cremica-sweets-1-model-house/order,Model House,82,Jalandhar
New Krishna Confectionery,?50 for one,Bakery,3.9,https://www.zomato.com/jalandhar/new-krishna-confectionery-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
New Krishna Confectionery,?50 for one,Desserts,3.9,https://www.zomato.com/jalandhar/new-krishna-confectionery-adarsh-nagar/order,Adarsh Nagar,30,Jalandhar
Lakshmi Refreshment,?50 for one,Ice Cream,4.4,https://www.zomato.com/jalandhar/lakshmi-refreshment-shastri-nagar/order,Shastri Nagar,567,Jalandhar
Lakshmi Refreshment,?50 for one,Desserts,4.4,https://www.zomato.com/jalandhar/lakshmi-refreshment-shastri-nagar/order,Shastri Nagar,567,Jalandhar
Hotel Vijay Resorts,?50 for one,North Indian,3.8,https://www.zomato.com/jalandhar/hotel-vijay-resorts-maqsudan/order,Maqsudan,351,Jalandhar
Hotel Vijay Resorts,?50 for one,Chinese,3.8,https://www.zomato.com/jalandhar/hotel-vijay-resorts-maqsudan/order,Maqsudan,351,Jalandhar
Hotel Vijay Resorts,?50 for one,Continental,3.8,https://www.zomato.com/jalandhar/hotel-vijay-resorts-maqsudan/order,Maqsudan,351,Jalandhar
Hotel Vijay Resorts,?50 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/hotel-vijay-resorts-maqsudan/order,Maqsudan,351,Jalandhar
Hotel Vijay Resorts,?50 for one,Seafood,3.8,https://www.zomato.com/jalandhar/hotel-vijay-resorts-maqsudan/order,Maqsudan,351,Jalandhar
Hotel Vijay Resorts,?50 for one,Beverages,3.8,https://www.zomato.com/jalandhar/hotel-vijay-resorts-maqsudan/order,Maqsudan,351,Jalandhar
Hotel Vijay Resorts,?50 for one,Shake,3.8,https://www.zomato.com/jalandhar/hotel-vijay-resorts-maqsudan/order,Maqsudan,351,Jalandhar
The Regent Park Hotel,?50 for one,North Indian,3.7,https://www.zomato.com/jalandhar/the-regent-park-hotel-nakodar-road/order,Nakodar Road,351,Jalandhar
The Regent Park Hotel,?50 for one,Chinese,3.7,https://www.zomato.com/jalandhar/the-regent-park-hotel-nakodar-road/order,Nakodar Road,351,Jalandhar
The Regent Park Hotel,?50 for one,Biryani,3.7,https://www.zomato.com/jalandhar/the-regent-park-hotel-nakodar-road/order,Nakodar Road,351,Jalandhar
The Regent Park Hotel,?50 for one,Pizza,3.7,https://www.zomato.com/jalandhar/the-regent-park-hotel-nakodar-road/order,Nakodar Road,351,Jalandhar
The Regent Park Hotel,?50 for one,Mughlai,3.7,https://www.zomato.com/jalandhar/the-regent-park-hotel-nakodar-road/order,Nakodar Road,351,Jalandhar
La Tandoori,?50 for one,North Indian,3.8,https://www.zomato.com/jalandhar/la-tandoori-urban-estate/order,Urban Estate,"4,945",Jalandhar
La Tandoori,?50 for one,Mughlai,3.8,https://www.zomato.com/jalandhar/la-tandoori-urban-estate/order,Urban Estate,"4,945",Jalandhar
La Tandoori,?50 for one,Biryani,3.8,https://www.zomato.com/jalandhar/la-tandoori-urban-estate/order,Urban Estate,"4,945",Jalandhar
La Tandoori,?50 for one,South Indian,3.8,https://www.zomato.com/jalandhar/la-tandoori-urban-estate/order,Urban Estate,"4,945",Jalandhar
La Tandoori,?50 for one,Beverages,3.8,https://www.zomato.com/jalandhar/la-tandoori-urban-estate/order,Urban Estate,"4,945",Jalandhar
Fitness Diet,?50 for one,Fast Food,-,https://www.zomato.com/jalandhar/fitness-diet-adarsh-nagar/order,Adarsh Nagar,3,Jalandhar
Fitness Diet,?50 for one,Salad,-,https://www.zomato.com/jalandhar/fitness-diet-adarsh-nagar/order,Adarsh Nagar,3,Jalandhar
Fitness Diet,?50 for one,Healthy Food,-,https://www.zomato.com/jalandhar/fitness-diet-adarsh-nagar/order,Adarsh Nagar,3,Jalandhar
Fitness Diet,?50 for one,Burger,-,https://www.zomato.com/jalandhar/fitness-diet-adarsh-nagar/order,Adarsh Nagar,3,Jalandhar
Fitness Diet,?50 for one,Pizza,-,https://www.zomato.com/jalandhar/fitness-diet-adarsh-nagar/order,Adarsh Nagar,3,Jalandhar
Fitness Diet,?50 for one,Sandwich,-,https://www.zomato.com/jalandhar/fitness-diet-adarsh-nagar/order,Adarsh Nagar,3,Jalandhar
Appu Fast Food,?50 for one,Pizza,3.6,https://www.zomato.com/jalandhar/appu-fast-food-nakodar-road/order,Nakodar Road,66,Jalandhar
Sandwich Master,?50 for one,Sandwich,3.9,https://www.zomato.com/jalandhar/sandwich-master-nakodar-road/order,Nakodar Road,21,Jalandhar
Sandwich Master,?50 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/sandwich-master-nakodar-road/order,Nakodar Road,21,Jalandhar
Lovely Food Corner,?50 for one,North Indian,New,https://www.zomato.com/jalandhar/lovely-food-corner-urban-estate/order,Urban Estate,0,Jalandhar
Lovely Food Corner,?50 for one,Chinese,New,https://www.zomato.com/jalandhar/lovely-food-corner-urban-estate/order,Urban Estate,0,Jalandhar
Only Amul's Prantha Hub,?50 for one,North Indian,-,https://www.zomato.com/jalandhar/only-amuls-prantha-hub-adarsh-nagar/order,Adarsh Nagar,7,Jalandhar
Only Amul's Prantha Hub,?50 for one,Beverages,-,https://www.zomato.com/jalandhar/only-amuls-prantha-hub-adarsh-nagar/order,Adarsh Nagar,7,Jalandhar
Only Amul's Prantha Hub,?50 for one,Street Food,-,https://www.zomato.com/jalandhar/only-amuls-prantha-hub-adarsh-nagar/order,Adarsh Nagar,7,Jalandhar
Oberoi Barbeque Chicken And Fish,?50 for one,BBQ,4.1,https://www.zomato.com/jalandhar/oberoi-barbeque-chicken-and-fish-adarsh-nagar/order,Adarsh Nagar,269,Jalandhar
Oberoi Barbeque Chicken And Fish,?50 for one,North Indian,4.1,https://www.zomato.com/jalandhar/oberoi-barbeque-chicken-and-fish-adarsh-nagar/order,Adarsh Nagar,269,Jalandhar
Chaman Refreshment,?50 for one,North Indian,4.5,https://www.zomato.com/jalandhar/chaman-refreshment-shastri-nagar/order,Shastri Nagar,73,Jalandhar
Chaman Refreshment,?50 for one,Street Food,4.5,https://www.zomato.com/jalandhar/chaman-refreshment-shastri-nagar/order,Shastri Nagar,73,Jalandhar
Hotel President New Court,?50 for one,North Indian,3.9,https://www.zomato.com/jalandhar/hotel-president-new-court-shastri-nagar/order,Shastri Nagar,218,Jalandhar
Hotel President New Court,?50 for one,Continental,3.9,https://www.zomato.com/jalandhar/hotel-president-new-court-shastri-nagar/order,Shastri Nagar,218,Jalandhar
Hotel President New Court,?50 for one,Chinese,3.9,https://www.zomato.com/jalandhar/hotel-president-new-court-shastri-nagar/order,Shastri Nagar,218,Jalandhar
Hotel President New Court,?50 for one,Beverages,3.9,https://www.zomato.com/jalandhar/hotel-president-new-court-shastri-nagar/order,Shastri Nagar,218,Jalandhar
Firangi Bake,?250 for one,Italian,3.9,https://www.zomato.com/jalandhar/firangi-bake-shastri-nagar/order,Shastri Nagar,102,Jalandhar
Firangi Bake,?250 for one,Mexican,3.9,https://www.zomato.com/jalandhar/firangi-bake-shastri-nagar/order,Shastri Nagar,102,Jalandhar
Firangi Bake,?250 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/firangi-bake-shastri-nagar/order,Shastri Nagar,102,Jalandhar
Friends Burger Corner,?250 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/friends-burger-corner-model-house/order,Model House,"4,066",Jalandhar
Friends Burger Corner,?250 for one,Burger,3.8,https://www.zomato.com/jalandhar/friends-burger-corner-model-house/order,Model House,"4,066",Jalandhar
Friends Burger Corner,?250 for one,Pizza,3.8,https://www.zomato.com/jalandhar/friends-burger-corner-model-house/order,Model House,"4,066",Jalandhar
Friends Burger Corner,?250 for one,Italian,3.8,https://www.zomato.com/jalandhar/friends-burger-corner-model-house/order,Model House,"4,066",Jalandhar
Friends Burger Corner,?250 for one,Beverages,3.8,https://www.zomato.com/jalandhar/friends-burger-corner-model-house/order,Model House,"4,066",Jalandhar
The Live Creamery,?250 for one,Ice Cream,4,https://www.zomato.com/jalandhar/the-live-creamery-model-town/order,Model Town,"2,065",Jalandhar
The Live Creamery,?250 for one,Beverages,4,https://www.zomato.com/jalandhar/the-live-creamery-model-town/order,Model Town,"2,065",Jalandhar
The Live Creamery,?250 for one,Desserts,4,https://www.zomato.com/jalandhar/the-live-creamery-model-town/order,Model Town,"2,065",Jalandhar
The Live Creamery,?250 for one,Shake,4,https://www.zomato.com/jalandhar/the-live-creamery-model-town/order,Model Town,"2,065",Jalandhar
Chulle Di Roti,?250 for one,North Indian,3.5,https://www.zomato.com/jalandhar/chulle-di-roti-model-house/order,Model House,24,Jalandhar
Chulle Di Roti,?250 for one,Beverages,3.5,https://www.zomato.com/jalandhar/chulle-di-roti-model-house/order,Model House,24,Jalandhar
PVR Café,?250 for one,Fast Food,-,https://www.zomato.com/jalandhar/pvr-caf%C3%A9-shastri-nagar/order,Shastri Nagar,11,Jalandhar
PVR Café,?250 for one,Burger,-,https://www.zomato.com/jalandhar/pvr-caf%C3%A9-shastri-nagar/order,Shastri Nagar,11,Jalandhar
Come N Bite,?250 for one,Pizza,3.3,https://www.zomato.com/jalandhar/come-n-bite-shastri-nagar/order,Shastri Nagar,175,Jalandhar
Come N Bite,?250 for one,Chinese,3.3,https://www.zomato.com/jalandhar/come-n-bite-shastri-nagar/order,Shastri Nagar,175,Jalandhar
Come N Bite,?250 for one,Fast Food,3.3,https://www.zomato.com/jalandhar/come-n-bite-shastri-nagar/order,Shastri Nagar,175,Jalandhar
Come N Bite,?250 for one,North Indian,3.3,https://www.zomato.com/jalandhar/come-n-bite-shastri-nagar/order,Shastri Nagar,175,Jalandhar
Come N Bite,?250 for one,Beverages,3.3,https://www.zomato.com/jalandhar/come-n-bite-shastri-nagar/order,Shastri Nagar,175,Jalandhar
My Pizza,?250 for one,Pizza,4.3,https://www.zomato.com/jalandhar/my-pizza-shastri-nagar/order,Shastri Nagar,763,Jalandhar
My Pizza,?250 for one,Fast Food,4.3,https://www.zomato.com/jalandhar/my-pizza-shastri-nagar/order,Shastri Nagar,763,Jalandhar
My Pizza,?250 for one,Beverages,4.3,https://www.zomato.com/jalandhar/my-pizza-shastri-nagar/order,Shastri Nagar,763,Jalandhar
Tokyo Pan Asian Restro Bar - Ramada Jalandhar,?250 for one,Asian,3.5,https://www.zomato.com/jalandhar/tokyo-pan-asian-restro-bar-ramada-jalandhar-shastri-nagar/order,Shastri Nagar,41,Jalandhar
Chacha Wow Veg & Non Veg,?250 for one,North Indian,3.4,https://www.zomato.com/jalandhar/chacha-wow-veg-non-veg-adarsh-nagar/order,Adarsh Nagar,"1,287",Jalandhar
Chacha Wow Veg & Non Veg,?250 for one,Mughlai,3.4,https://www.zomato.com/jalandhar/chacha-wow-veg-non-veg-adarsh-nagar/order,Adarsh Nagar,"1,287",Jalandhar
Chacha Wow Veg & Non Veg,?250 for one,Rolls,3.4,https://www.zomato.com/jalandhar/chacha-wow-veg-non-veg-adarsh-nagar/order,Adarsh Nagar,"1,287",Jalandhar
G.M Foods Veg & Non Veg,?250 for one,Chinese,3.8,https://www.zomato.com/jalandhar/g-m-foods-veg-non-veg-nakodar-road/order,Nakodar Road,154,Jalandhar
G.M Foods Veg & Non Veg,?250 for one,North Indian,3.8,https://www.zomato.com/jalandhar/g-m-foods-veg-non-veg-nakodar-road/order,Nakodar Road,154,Jalandhar
G.M Foods Veg & Non Veg,?250 for one,Seafood,3.8,https://www.zomato.com/jalandhar/g-m-foods-veg-non-veg-nakodar-road/order,Nakodar Road,154,Jalandhar
Imam Nasir Biryani,?250 for one,Biryani,3.3,https://www.zomato.com/jalandhar/imam-nasir-biryani-shastri-nagar/order,Shastri Nagar,82,Jalandhar
Be Veg And Non Veg Meals,?250 for one,North Indian,3.7,https://www.zomato.com/jalandhar/be-veg-and-non-veg-meals-adarsh-nagar/order,Adarsh Nagar,35,Jalandhar
Be Veg And Non Veg Meals,?250 for one,Chinese,3.7,https://www.zomato.com/jalandhar/be-veg-and-non-veg-meals-adarsh-nagar/order,Adarsh Nagar,35,Jalandhar
Fauji Fast Food,?100 for one,Fast Food,4,https://www.zomato.com/jalandhar/fauji-fast-food-nakodar-road/order,Nakodar Road,38,Jalandhar
Fauji Fast Food,?100 for one,Chinese,4,https://www.zomato.com/jalandhar/fauji-fast-food-nakodar-road/order,Nakodar Road,38,Jalandhar
The Grill Box,?100 for one,North Indian,-,https://www.zomato.com/jalandhar/the-grill-box-model-town/order,Model Town,11,Jalandhar
The Grill Box,?100 for one,Fast Food,-,https://www.zomato.com/jalandhar/the-grill-box-model-town/order,Model Town,11,Jalandhar
Jain Food Court,?100 for one,Fast Food,3.4,https://www.zomato.com/jalandhar/jain-food-court-maqsudan/order,Maqsudan,29,Jalandhar
Zaika Ka Tadka,?100 for one,North Indian,-,https://www.zomato.com/jalandhar/zaika-ka-tadka-model-house/order,Model House,4,Jalandhar
Virasat Punjabi Dhaba,?100 for one,North Indian,-,https://www.zomato.com/jalandhar/virasat-punjabi-dhaba-transport-nagar/order,Transport Nagar,3,Jalandhar
Pitstop - The American Diner,?100 for one,Fast Food,New,https://www.zomato.com/jalandhar/pitstop-the-american-diner-model-town/order,Model Town,0,Jalandhar
Pitstop - The American Diner,?100 for one,Continental,New,https://www.zomato.com/jalandhar/pitstop-the-american-diner-model-town/order,Model Town,0,Jalandhar
Pitstop - The American Diner,?100 for one,Beverages,New,https://www.zomato.com/jalandhar/pitstop-the-american-diner-model-town/order,Model Town,0,Jalandhar
Mom's Kitchen,?100 for one,North Indian,-,https://www.zomato.com/jalandhar/moms-kitchen-1-adarsh-nagar/order,Adarsh Nagar,14,Jalandhar
Mom's Kitchen,?100 for one,Desserts,-,https://www.zomato.com/jalandhar/moms-kitchen-1-adarsh-nagar/order,Adarsh Nagar,14,Jalandhar
Mom's Kitchen,?100 for one,Beverages,-,https://www.zomato.com/jalandhar/moms-kitchen-1-adarsh-nagar/order,Adarsh Nagar,14,Jalandhar
Ekam Vaishno Dhaba,?100 for one,North Indian,3.4,https://www.zomato.com/jalandhar/ekam-vaishno-dhaba-rama-mandi/order,Rama Mandi,431,Jalandhar
King Cuisine Car,?100 for one,North Indian,3.9,https://www.zomato.com/jalandhar/king-cuisine-car-maqsudan/order,Maqsudan,833,Jalandhar
King Cuisine Car,?100 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/king-cuisine-car-maqsudan/order,Maqsudan,833,Jalandhar
King Cuisine Car,?100 for one,South Indian,3.9,https://www.zomato.com/jalandhar/king-cuisine-car-maqsudan/order,Maqsudan,833,Jalandhar
King Cuisine Car,?100 for one,Chinese,3.9,https://www.zomato.com/jalandhar/king-cuisine-car-maqsudan/order,Maqsudan,833,Jalandhar
King Cuisine Car,?100 for one,BBQ,3.9,https://www.zomato.com/jalandhar/king-cuisine-car-maqsudan/order,Maqsudan,833,Jalandhar
King Cuisine Car,?100 for one,Beverages,3.9,https://www.zomato.com/jalandhar/king-cuisine-car-maqsudan/order,Maqsudan,833,Jalandhar
King Cuisine Car,?100 for one,Desserts,3.9,https://www.zomato.com/jalandhar/king-cuisine-car-maqsudan/order,Maqsudan,833,Jalandhar
King Cuisine Car,?100 for one,Ice Cream,3.9,https://www.zomato.com/jalandhar/king-cuisine-car-maqsudan/order,Maqsudan,833,Jalandhar
Food Street 70,?100 for one,Chinese,4,https://www.zomato.com/jalandhar/food-street-70-urban-estate/order,Urban Estate,19,Jalandhar
Food Street 70,?100 for one,Fast Food,4,https://www.zomato.com/jalandhar/food-street-70-urban-estate/order,Urban Estate,19,Jalandhar
Food Street 70,?100 for one,Beverages,4,https://www.zomato.com/jalandhar/food-street-70-urban-estate/order,Urban Estate,19,Jalandhar
Shaolin By Vimpi's,?100 for one,Chinese,New,https://www.zomato.com/jalandhar/shaolin-by-vimpis-shastri-nagar/order,Shastri Nagar,0,Jalandhar
Shaolin By Vimpi's,?100 for one,Fast Food,New,https://www.zomato.com/jalandhar/shaolin-by-vimpis-shastri-nagar/order,Shastri Nagar,0,Jalandhar
Shaolin By Vimpi's,?100 for one,Asian,New,https://www.zomato.com/jalandhar/shaolin-by-vimpis-shastri-nagar/order,Shastri Nagar,0,Jalandhar
Delicious Kitchen,?100 for one,North Indian,3.3,https://www.zomato.com/jalandhar/delicious-kitchen-transport-nagar/order,Transport Nagar,18,Jalandhar
House Of Candy,?100 for one,Desserts,3.3,https://www.zomato.com/jalandhar/house-of-candy-shastri-nagar/order,Shastri Nagar,32,Jalandhar
